"gene_id","gene_name","1373-liver","1373-lung","1394-liver","1394-lung","1398-liver","1398-lung","1399-liver","1399-lung","1548-lung","6843-liver","6843-lung","6844-liver","6844-lung","997-lung"
"ENSMUSG00000096171","Gm8055",0,0,0,0,0,0,0,0,0,0.087837,0,0,0,0
"ENSMUSG00000096173","Gm3150",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096175","Gm21761",0,0,0,0.108434,0,0.111389,0.146455,0.106324,0,0,0,0.057274,0.128523,0
"ENSMUSG00000096176","Trdd2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096177","Gm5070",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096178","Gm20837",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096179","Gm15090",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096180","Vmn2r49",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096183","Gm3727",0,0,0,0,0,0,0,0,0,0.088157,0,0,0,0
"ENSMUSG00000096188","Cmtm4",36.121484,68.362161,39.013343,48.730517,43.340318,11.379663,45.971031,53.221006,50.940131,43.469444,69.474677,56.236588,45.869467,68.084674
"ENSMUSG00000096192","Gm18856",3.361097,1.607742,1.170976,0.327338,1.179192,0.16177,0.60438,0.762544,1.276162,2.039533,0,0,1.037686,0.363242
"ENSMUSG00000096194","Btbd35f2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096197","4930555G01Rik",0.087573,0,0.124271,0,0,0,0,0,0.092567,0,0,0,0,0
"ENSMUSG00000096199","Ptrhd1",2.691869,3.140088,3.41074,3.79834,3.997593,3.208546,4.394856,5.007183,3.818303,4.185248,3.002887,2.726336,3.038271,2.815575
"ENSMUSG00000096201","Gm10715",0,0,0,0,0.545558,0,0,0,1.014462,0,0.649159,0,0,0
"ENSMUSG00000096209","Olfr510",0.02244,0,0,0,0,0,0,0.054202,0,0,0,0,0,0
"ENSMUSG00000096210","H1f0",453.02769,610.453767,357.349416,385.252345,349.084673,277.296946,710.2889,648.957951,626.430208,292.78437,834.062192,801.644035,444.102334,485.923673
"ENSMUSG00000096213","Gm15088",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096215","Smim22",1.927893,110.951464,2.430435,112.709643,67.487145,156.404991,41.387018,59.239856,73.74673,64.153091,28.380286,67.441072,43.333254,119.854853
"ENSMUSG00000096216","Gm21959",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096217","Gm4904",0,0,0.055447,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096218","Gm2916",0.731397,0.413163,1.112215,0.343507,0.890072,0.391296,0.412224,0.546633,0.818661,0,0.618949,0.404383,0.08873,0
"ENSMUSG00000096220","Olfr775",0.307909,0.425268,0.447938,0.31716,0.393681,0.604819,0.482023,0.673667,0.33379,0.136464,0.582133,0.420638,0.555424,0.366556
"ENSMUSG00000096223","Gm21874",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096225","Lhx8",0,0,0,0,0,0,0.098984,0,0,0,0,0,0,0
"ENSMUSG00000096228","Olfr5",0,0,0.066773,0,0,0,0,0,0,0,0.031229,0.028096,0,0
"ENSMUSG00000096229","Olfr774",0.108272,0.14064,0.435262,0.270746,0.279119,0.227902,0,0,0.070876,0.066652,0,0.136469,0.323793,0
"ENSMUSG00000096230","Gm16429",0,0,0,0,0,0,0,0.053832,0,0,0,0,0,0
"ENSMUSG00000096233","Gm13238",0.408313,1.659026,0,0.094769,0.082021,0.811274,0,0,0.21221,0,0.444456,1.165876,0,0
"ENSMUSG00000096236","AC165294.2",0,0,0.05573,0,0.056766,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096237","CT868723.1",0,0,0,0,0.028317,0,0,0,0,0.043329,0,0,0,0
"ENSMUSG00000096240","Gm21830",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096244","AC102264.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096250","Ighd2-6",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096254","Olfr724",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096255","Dynlt1b",495.708238,1193.838979,580.227746,736.834605,1259.719248,763.309649,901.458031,795.508546,1269.724525,756.165727,724.546955,789.073855,1201.473361,1442.483365
"ENSMUSG00000096257","Ccer2",0.176037,0.065563,1.68706,0.227785,0.228932,0.433557,0.056768,0.510215,0.222428,0.552841,0.934201,0.690887,0,0.112712
"ENSMUSG00000096258","Rps16-ps3",0,0,0,0,0,0.546573,0,0.812549,1.19347,0,0,0.870867,0,0.934621
"ENSMUSG00000096259","Gm3106",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096265","4930467E23Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096268","Gm20914",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096269","Rpl31-ps21",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096270","Vmn2r-ps134",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096271","Ccl21c",0.195466,3.283091,0,0,0,20.741263,0,0,4.41703,2.166669,0,0,0,0
"ENSMUSG00000096273","Olfr1474",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096276","Gm2042",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096277","Gm21142",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096278","Dcpp2",0.149977,0,0,0,0,17.393301,3.515133,1.126834,0.825073,9.737325,0.217776,1.033273,0.222943,0
"ENSMUSG00000096283","Gm6176",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096284","Tcstv1",0.103565,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096286","Gm8266",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096289","Olfr1484",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096292","Gm2666",0,0,0.189769,2.319459,0,1.056285,0,0.2221,0.139057,0,0.338942,0.362742,0,0
"ENSMUSG00000096293","Gm3683",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096294","Gm10302",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096295","Defa2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096301","Ighd6-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096304","Gm16451",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096308","Gm14598",0.42381,0,0,0,0,0,0,0,0,0,0,0.141291,0,0
"ENSMUSG00000096316","Faiml",0,0,0,0.119857,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096320","Olfr1471",0.107471,0.27924,0.172907,0,0.110983,0.024422,0.043397,0.02583,0.112675,0.053536,0.212192,0.135966,0.062832,0.04563
"ENSMUSG00000096323","Gm20767",0,0,0,0,0.044,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096326","Ighv1-78",0,0.5969,0,0,0,0,0,0.541699,4.25306,3.976628,0,0,0,0
"ENSMUSG00000096329","Trav13d-4",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096330","Gm21976",0.40107,0,0.176293,0.41243,0,0,0.181236,0.108582,0.118893,0,0,0,0,0
"ENSMUSG00000096332","Gm21241",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096333","Gm13871",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096336","Igkv1-135",0,0.720396,0.561611,18.393951,0.850071,100.823444,0.878386,16.995437,34.466356,38.616961,0,0.350899,0.81194,1.685468
"ENSMUSG00000096340","Defa-ps10",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096344","Gm6408",0,0,0,0,0.117423,0.066682,0,0,0.149687,0,0,0,0,0
"ENSMUSG00000096345","Esp16",0,0,0,0,0,0,0,0,0,0,0,0,0,0.136367
"ENSMUSG00000096347","Gm21758",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096348","Gm10666",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096351","Samd11",0.897162,0.563263,0.674414,1.459204,1.608497,4.127437,0.937744,0.757748,3.405853,2.668133,2.196871,1.75755,1.328045,0.544458
"ENSMUSG00000096354","Gm8178",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096355","Ighv8-4",0,0.438283,0,0,0,0,0,0,2.178082,0,0,0,0,0
"ENSMUSG00000096356","Olfr889",0.146502,0.058671,0.067501,0,0.01158,0.032619,0.045159,0.040762,0.073231,0.041741,0.063186,0.056349,0.016507,0.024033
"ENSMUSG00000096361","Gm5814",0,0.529395,0.235136,0,0.440856,0.353554,0.502613,0.964398,0.281752,0.304898,0,0,0.635324,0.396901
"ENSMUSG00000096362","Rps12-ps21",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096363","Gm12621",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096365","Olfr1463",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096366","Gm13240",0,0,0,0,0,0.169361,0,0,0,0,0,0,0,0
"ENSMUSG00000096370","Gm21992",10.207331,11.806208,20.365049,13.541175,18.309823,37.924263,2.934114,9.996484,12.725412,8.656361,27.417865,19.373452,27.634605,20.374926
"ENSMUSG00000096372","Gm8138",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096373","Vmn2r31",0.029068,0.056372,0.02911,0.027094,0.082142,0.134549,0.036754,0.078637,0.028521,0.26727,0.1539,0.082607,0.074271,0.015347
"ENSMUSG00000096374","Gm6664",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096375","Gm7094",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096379","Gm21732",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096380","Gm19668",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096385","Gm11168",0.325736,0.951978,0.822235,0,0.364834,2.84083,0.569873,0.820991,0.209308,0.200259,2.069523,1.192616,0.237662,0
"ENSMUSG00000096393","Fam240a",0,0,0,0,0,0.189174,0,0.163674,0,0,0,0,0,0
"ENSMUSG00000096397","Trav17",0,0,0,0,0,0,0,0,0.463422,0,0,0,0,0
"ENSMUSG00000096399","Vmn2r35",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096400","Gm6098",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096401","Gm21811",14.121171,12.923607,16.842148,14.609556,11.846439,7.677383,20.066213,26.302705,12.950507,21.419275,8.053624,4.13592,10.198359,7.345853
"ENSMUSG00000096403","Gm9825",2.275946,2.263806,1.31427,2.007089,0.967738,0.4195,1.422334,1.306072,1.509302,39.236753,70.932423,56.356681,97.777841,97.566849
"ENSMUSG00000096405","4930474N05Rik",0,0,0.05438,0,0.055752,0.060466,0,0,0,0,0,0,0.158377,0
"ENSMUSG00000096407","Ighv6-5",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096409","Olfr890",0,0,0.012126,0.015256,0.012566,0.011571,0.024201,0.04416,0,0.030076,0,0.060571,0,0
"ENSMUSG00000096410","Ighv1-19",2.419447,3.931033,0,2.928646,0,1.396313,0,1.553723,9.920985,3.495936,0,0,0,0.694475
"ENSMUSG00000096413","Gm3616",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096414","Obox4-ps15",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096417","Trav7-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096420","Ighd5-6",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096421","Gm10100",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096422","Igkv12-44",146.89039,105.823907,1.092864,10.259505,0.551397,41.562327,0.569678,12.949395,32.567607,24.526239,0.371179,3.415164,0,2.732362
"ENSMUSG00000096424","Olfr885",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096426","Btbd35f24",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096427","Olfr895",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096429","Vmn2r-ps131",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096433","Zfp994",2.363915,4.979463,2.590453,6.033833,3.664553,2.216385,5.05106,5.532534,4.973039,5.479332,2.271831,2.429028,4.124626,3.212963
"ENSMUSG00000096436","Olfr1437",0.277032,0.179598,0.276133,0.086795,0.142338,0.087254,0.243147,0.167163,0.0451,0.40644,0.097252,0.173877,0.32808,0.073435
"ENSMUSG00000096437","Rps12-ps16",0,0.237122,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096438","Gapdh-ps15",0.96357,0,0.089582,0,0,0,0,0,0.152431,0,0,0,0,0
"ENSMUSG00000096439","Obox4-ps23",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096440","Vmn2r-ps20",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096442","Taar8a",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096445","Dcpp1",0.281043,1.564061,0.205833,0.694045,0.282908,51.878882,28.877327,5.669176,7.534191,15.429852,1.381975,1.155295,0.402407,0.288629
"ENSMUSG00000096446","Gm8104",0,0,0,0,0,0,0,0,0.453533,0,0,0,0,0
"ENSMUSG00000096448","Gm5808",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096449","Gm4076",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096450","Gm2877",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096452","Ighv1-77",0,1.347002,0,0.571054,0,0,0.278778,0,2.489768,4.519879,0,0,0,0
"ENSMUSG00000096453","Gm8320",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096458","Moap1",15.569003,15.365404,19.697007,10.172447,17.649787,1.966202,12.701149,15.378057,12.634621,14.030116,11.850427,11.413224,24.251009,9.503303
"ENSMUSG00000096459","Ighv9-3",0.342323,6.135962,0.343843,9.985288,0.693936,9.110815,0,5.173781,42.683624,36.741997,0,0,0.494344,1.369924
"ENSMUSG00000096461","Igkv14-130",0,0,0,0.419047,0,1.574331,0,9.816028,4.298846,1.334812,0,0,0,0
"ENSMUSG00000096463","Gm21750",2.71507,2.927672,1.260793,0.429568,1.943668,5.441193,2.080618,3.236597,3.51988,3.048906,3.136158,2.548185,2.880904,0.939289
"ENSMUSG00000096464","Ighv2-2",0,1.305718,0,8.262058,0,1.180748,0.356533,3.952941,9.952826,39.599424,1.38821,0,0.491004,0
"ENSMUSG00000096465","Olfr488",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096467","Scgb2b19",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096468","Gm16405",1.901947,0.477155,0,0,0,0,0,0.88752,0.143926,0,0.690751,0,0,0
"ENSMUSG00000096472","Cdkn2d",83.209301,138.56299,128.623746,83.774169,110.465923,71.121997,141.474454,78.394893,146.73493,93.92891,81.937353,55.622491,80.163721,91.996904
"ENSMUSG00000096474","Gm5561",0,0,0.160333,0,0,0,0.172996,0,0,0,0,0,0,0
"ENSMUSG00000096476","Gm12453",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096477","Olfr92",0.028828,0,0.029474,0,0,0.067512,0,0.558475,0,0.214838,0,0,0,0
"ENSMUSG00000096478","Trav9d-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096481","Gm3250",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096483","Gm12615",0,0,0,0,0,0,0,0,0,0.73868,0,0,0,0
"ENSMUSG00000096485","Olfr1466",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096486","Gm5426",0,0,0,0,0,0.491191,0,0.487529,0,0,0,0.527798,0,0
"ENSMUSG00000096488","Gm10409",18.061784,18.175475,18.421381,13.541222,18.548532,8.060819,20.154103,13.894151,16.461558,10.655042,11.885637,10.438585,3.436326,14.375129
"ENSMUSG00000096490","Igkv10-94",15.030886,52.793238,0.697172,9.198014,0,29.494754,0,2.466542,23.448554,63.730708,0,2.187109,1.009286,0
"ENSMUSG00000096497","Olfr787",0.040504,0.035203,0.013518,0.017089,0.069585,0,0.013422,0.065306,0.070272,0,0.056795,0.033685,0.098815,0
"ENSMUSG00000096498","Ighv2-5",0,0,0,2.202637,0,2.274033,0,1.739979,1.71203,0.805393,0,0,0.504643,0.427369
"ENSMUSG00000096499","Ighv1-5",0,0.5969,0,1.693242,0,4.524129,0,2.275137,9.283629,2.925335,0,0.697963,0,0
"ENSMUSG00000096505","Trav4d-4",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096506","CR974586.5",2.861968,0,0.842416,0,0,1.550244,0,0,0,0,0,0,2.422287,0
"ENSMUSG00000096507","Gm21772",0,0,0,0,0.22022,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096508","Gm7903",0,0,0.01851,0,0,0.019366,0,0.044105,0.09639,0.023012,0,0,0,0
"ENSMUSG00000096513","Gm4175",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096515","Igkv14-100",0.679957,0.432238,0.339228,2.065515,0,5.510157,0.354124,3.53377,41.268926,163.292005,0,0,0,0
"ENSMUSG00000096516","Olfr628",0,0,0,0,0,0,0,0.061384,0,0,0,0,0,0
"ENSMUSG00000096517","Gm6919",0.177039,0,0.17727,0,0.538557,2.120745,0.370443,0,0,0.461445,0.25029,0,1.024242,0
"ENSMUSG00000096518","Gm21894",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096519","Gm10721",0.381517,5.300531,0.928818,0,2.152847,4.740757,0.836623,2.976671,1.671889,0.905916,5.022248,0.937065,0.955501,0
"ENSMUSG00000096520","Gm3376",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096521","Gm13137",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096524","Gm14355",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096525","Gm2663",0,0,0,0.23374,0,0.10653,0,0,0,0,0,0.240784,0,0
"ENSMUSG00000096527","Gm6370",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096528","G430049J08Rik",0.616451,0.81407,1.038446,0.293724,0.435503,0.429528,0.723227,1.411703,0.978842,0.89573,0.345688,0.055231,0.673188,0.226765
"ENSMUSG00000096530","Gm11758",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096531","Trav12n-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096534","Krtap16-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096537","Fam240b",0.057828,0.074508,1.748985,0.141698,0,0,0.059992,0.137592,1.214978,0,0.163593,0,0.753211,0
"ENSMUSG00000096538","Gm21853",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096541","Trav9n-3",0,0,0,0,0,0,0,0,0,0,0,0.214139,0,0
"ENSMUSG00000096544","Gm4617",52.533596,76.025225,82.357645,41.039731,65.563114,23.228486,61.04463,32.281505,77.913775,29.64742,72.959507,51.330204,70.629271,35.777752
"ENSMUSG00000096546","Smlr1",8.615795,0,6.413102,0.147704,0,0,1.384671,0,0.176777,0,2.361895,0,2.946419,0
"ENSMUSG00000096549","Prickle4",0.789182,0.820592,2.585058,2.366469,1.026872,1.144644,0.454471,3.011577,1.420477,2.90436,0.649355,0.70552,4.010561,1.638763
"ENSMUSG00000096550","Gm16367",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096551","Trav10",0,0,0,0.323597,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096553","Gm10097",0,0.027444,0,0,0.021865,0,0.109216,0,0.111444,0,0,0,0,0.088581
"ENSMUSG00000096554","Olfr1282",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096555","Olfr944",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096557","Gm7258",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096566","Olfr1306",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096568","Ighd2-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096574","Gm2956",7.596026,4.220498,4.873141,3.154264,6.754891,4.51237,1.90457,4.430836,3.995262,1.814462,6.202854,4.753331,0.107097,4.088661
"ENSMUSG00000096576","Oog1",0,0,0,0,0,0,0,0,0.066632,0,0,0,0,0
"ENSMUSG00000096577","Ighv1-71",0,0,0,2.177477,0,2.535212,1.391425,0.764752,2.204424,0,0,0.412023,0,0
"ENSMUSG00000096578","Gm9529",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096579","Gm17121",0.294271,0.133501,0.241595,0.108848,0.269525,0,0.998581,0.352501,1.305178,0.524773,0.124086,0.33259,0,1.072934
"ENSMUSG00000096580","Igkv1-132",0,0,0,0,0,0.753365,0,0,0,3.817562,0,0,0,0
"ENSMUSG00000096582","Gm13289",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096584","Olfr611",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096589","Gm14992",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096591","Gm13272",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096593","Vmn2r54",0,0,0,0,0,0,0,0,0,0,0,0,0.020997,0
"ENSMUSG00000096594","Igkv8-19",0.628315,2.395203,0,2.664919,0.316797,14.446798,0,10.174526,44.225694,12.235765,0,1.567205,0.902716,0
"ENSMUSG00000096597","Gm21886",0,0.23097,0,0,0,0,0,0,0,0,0,0,0.25412,0
"ENSMUSG00000096600","Trav6d-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096606","Tpbgl",0.719888,0.892688,6.241671,3.987153,0.274414,0.871577,1.867264,6.14297,1.408548,2.677801,1.474794,1.644271,8.609314,0.996424
"ENSMUSG00000096607","7530416G11Rik",0,0,0.056777,0,0,0,0,0,0,0,0,0.071806,0,0
"ENSMUSG00000096614","Gm2871",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096615","Trav11",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096617","Gm5559",0.167777,1.819001,1.223478,0.18179,3.40809,0,1.187665,1.269341,1.892772,0.49794,1.891884,1.767316,1.312507,1.053713
"ENSMUSG00000096618","Gm9286",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096619","Gm2035",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096620","Gm5169",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096621","Gm5849",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096629","Gm3383",2.489046,3.751162,1.892378,1.825879,3.623478,2.242829,3.340266,3.38276,3.584871,3.115409,1.581382,1.769592,0.769643,2.231468
"ENSMUSG00000096630","Vmn2r26",0.106574,0.089907,0.05003,0.01194,0.063617,0.070343,0.048857,0.022963,0.076143,0.064543,0.110469,0.061262,0.15606,0.061214
"ENSMUSG00000096632","Igkv9-124",1.359915,1.728951,0,1.652412,0,23.614959,0,10.993951,13.478888,4.894311,0,0.845875,0,2.702823
"ENSMUSG00000096638","Ighv2-9",0.973272,7.471155,0,10.232671,0,56.502048,0.338131,15.363218,4.962719,16.54277,0,0,0,0
"ENSMUSG00000096641","Gm904",0,0,0,0,0,0,0.264956,0,0,0.165397,0,0,0,0.42183
"ENSMUSG00000096644","Magea1",0,0,0,0,0,0,0,0.237888,0,0.170574,0,0,0,0
"ENSMUSG00000096645","Spin2e",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096646","CR974586.6",1.595499,0.782293,0.322255,0,0,0,1.067814,0,0,0,0,0.982979,0.721875,0
"ENSMUSG00000096647","Gm6223",0,0,0,0,0,0,0.113967,0.134079,0,0,0,0,0,0
"ENSMUSG00000096649","Ighv1-31",0,0.5969,0,1.248161,0,0.39611,0,0,2.321474,0,0,0,0,0
"ENSMUSG00000096650","Gm20896",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096652","Mup-ps9",0,0,0.567701,0,0,0,0,0,0,0,0,0,2.510783,0
"ENSMUSG00000096653","Trav15d-1-dv6d-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096654","Mup-ps29",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096656","Trav12-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096658","Vmn2r39",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096661","Gm15069",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096663","Vmn1r103",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096664","Gm3409",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096666","Gm20852",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096668","Gm3665",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096670","Ighv2-6",0,0.88274,0,2.238263,0,3.588246,0,6.451258,5.018328,2.707491,0,0,0.49773,0
"ENSMUSG00000096672","Ighv1-63",0,0,0.343843,3.328429,0,3.168975,0,1.193949,3.48494,4.928778,0,0,0,0
"ENSMUSG00000096674","Mup15",0,0,0,0,0,0,0,0,0,0,0,0,12.807869,0
"ENSMUSG00000096678","Trav9-4",0,0,0,0,0,0,0,0,0,0,0,0.348981,0,0
"ENSMUSG00000096679","Olfr498",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096680","AC164084.3",0,0,0.090632,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096681","Rps19-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096682","Ifna5",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096685","Gm3642",0.03998,0.349796,0.834151,0,0,0,0,0.223933,0.524573,0,0,0,0,0
"ENSMUSG00000096686","Gm20830",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096687","Mfsd4b4",3.152526,4.968096,3.298758,5.890112,4.37409,5.056868,7.158979,13.617083,7.281198,9.061502,4.740758,5.484957,6.533579,3.39918
"ENSMUSG00000096688","Mup17",0,0,0.078443,0.102558,0,0,0,0,0,0,0.591952,0,10.004158,0
"ENSMUSG00000096690","Olfr1296-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096691","Vmn2r33",0,0,0,0,0,0,0,0,0,0,0,0,0,0
